dataset,protocol,sample_id,label,source_group,split_role,file_sha256,source_manifest,protocol_seed,notes
tigpr,existing_fold_p2,tigpr:Crack:1,Crack,sha256:7b58de94b88dcdfda29c34b15027bebf2e4ba690abb0d5bb2a266c704ae72a8d,test,7b58de94b88dcdfda29c34b15027bebf2e4ba690abb0d5bb2a266c704ae72a8d,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:584,No_damage,sha256:a0a1f77bf8d26ad4871d7e4e02b4a6bc4bfa110021516b66d625ea20622f495b,train,a0a1f77bf8d26ad4871d7e4e02b4a6bc4bfa110021516b66d625ea20622f495b,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:585,No_damage,sha256:48c425cc1b0cb95f8e55f98e3c4d6ee7450c475d9056e0f81fab917d3854278c,train,48c425cc1b0cb95f8e55f98e3c4d6ee7450c475d9056e0f81fab917d3854278c,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:586,No_damage,sha256:c3a31c6cd468c8a655a594e95586dc35cd42daa649784a04531bb5225c8aeabb,test,c3a31c6cd468c8a655a594e95586dc35cd42daa649784a04531bb5225c8aeabb,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:587,No_damage,sha256:8e4c784ff8bdbe7441126970ea6c62a3f4a7f365bb65a6829597cdd692d9bbb7,val,8e4c784ff8bdbe7441126970ea6c62a3f4a7f365bb65a6829597cdd692d9bbb7,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:588,No_damage,sha256:04a9a0576ed3b1901c94ccdfaeffc69c3945473e2142d884ae80c742f3d973ee,train,04a9a0576ed3b1901c94ccdfaeffc69c3945473e2142d884ae80c742f3d973ee,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:589,No_damage,sha256:31f335921b6d414e638dd076a0a274417cbbaed4d99c4e2256288210d59bf79a,train,31f335921b6d414e638dd076a0a274417cbbaed4d99c4e2256288210d59bf79a,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:590,No_damage,sha256:9995a595cd9d987141bf4fe8071a5574af4738f7640cbd52ea75fc79e45ce374,train,9995a595cd9d987141bf4fe8071a5574af4738f7640cbd52ea75fc79e45ce374,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:591,No_damage,sha256:d448d134078be83b7096878bc4d365d0d25044112602d7e724e3686ed5c15799,test,d448d134078be83b7096878bc4d365d0d25044112602d7e724e3686ed5c15799,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:592,No_damage,sha256:291ea85949be8d683c22277697ba423e0bb034c9fe66668c622762ec8ef704a7,val,291ea85949be8d683c22277697ba423e0bb034c9fe66668c622762ec8ef704a7,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:593,No_damage,sha256:3e78ba90486164956bb663eacfc77f827685271756b223401942174707818ff1,train,3e78ba90486164956bb663eacfc77f827685271756b223401942174707818ff1,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:594,No_damage,sha256:5c1ef153dfecf538952f1ae196c0ab87ca97c9bb3f74191e152d01a1c66cc7fd,train,5c1ef153dfecf538952f1ae196c0ab87ca97c9bb3f74191e152d01a1c66cc7fd,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:595,No_damage,sha256:598b81a2e1319de80e8cfd5eae2be5393c2a2deeff70a850674e69a107ca0228,train,598b81a2e1319de80e8cfd5eae2be5393c2a2deeff70a850674e69a107ca0228,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:596,No_damage,sha256:517486dc5ab9d33f7cdbf97b29ff10ae2c6e532b7f31ae0495edab022070810d,test,517486dc5ab9d33f7cdbf97b29ff10ae2c6e532b7f31ae0495edab022070810d,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:597,No_damage,sha256:13f257c2e82ac906b0aa4c8f7863da18acbb6f4e7323f36fbba9feb25354f88c,val,13f257c2e82ac906b0aa4c8f7863da18acbb6f4e7323f36fbba9feb25354f88c,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:598,No_damage,sha256:62bcc7038d9d545dfdbc1559680e2440390c5b56a6e42f3b3e552a6cb31bd8d7,train,62bcc7038d9d545dfdbc1559680e2440390c5b56a6e42f3b3e552a6cb31bd8d7,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:599,No_damage,sha256:57b4ec4b9816b4976040c34007fda85862f9f9e05cf27e684ffdeeddda4ac4a5,train,57b4ec4b9816b4976040c34007fda85862f9f9e05cf27e684ffdeeddda4ac4a5,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:600,No_damage,sha256:c7544328aa37c97414e68117c670179d568a9e3f266cb4e25f7cd0d02cd29164,train,c7544328aa37c97414e68117c670179d568a9e3f266cb4e25f7cd0d02cd29164,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:601,No_damage,sha256:957c208fcfa73b3a0bfa6d4744662028e0902fcfa946ce3fe8ba92844d14a13d,test,957c208fcfa73b3a0bfa6d4744662028e0902fcfa946ce3fe8ba92844d14a13d,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:602,No_damage,sha256:3c6048f9973b32a57c00ba8190bf0b51cfe2d674410fc9a280bb308bf53c4e96,val,3c6048f9973b32a57c00ba8190bf0b51cfe2d674410fc9a280bb308bf53c4e96,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:603,No_damage,sha256:382087b816304111931ea46482a9af8962c0fb08e1b4fe1b769412d8131178b3,train,382087b816304111931ea46482a9af8962c0fb08e1b4fe1b769412d8131178b3,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:604,No_damage,sha256:9e54392a23d82849e44c3b2d4bfd0a8dbe9c0dabb3a2c9402291fa094511e194,train,9e54392a23d82849e44c3b2d4bfd0a8dbe9c0dabb3a2c9402291fa094511e194,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:605,No_damage,sha256:153fd5eca04acc2e6432e13da8e06fc642fc0fe381a9f9ea384ef8334981cb73,train,153fd5eca04acc2e6432e13da8e06fc642fc0fe381a9f9ea384ef8334981cb73,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:606,No_damage,sha256:72ee1b6882afcf4a8639f640a5add1e6ffb721d68de1fff33184b31caeb4002b,test,72ee1b6882afcf4a8639f640a5add1e6ffb721d68de1fff33184b31caeb4002b,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:607,No_damage,sha256:d24ea787e6f97d09d0b604430f86995cd6ff861de2db529052bcabc2a1bba7b5,val,d24ea787e6f97d09d0b604430f86995cd6ff861de2db529052bcabc2a1bba7b5,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:608,No_damage,sha256:080102b2e3446d76b1ba9677af5909e7ed571a53ea15f11c5b5989b945ee3053,train,080102b2e3446d76b1ba9677af5909e7ed571a53ea15f11c5b5989b945ee3053,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:609,No_damage,sha256:1dac4a8c2ddf85f899fe702f7876b9e1714fe50c97ceeafc5afa257bf70e682b,train,1dac4a8c2ddf85f899fe702f7876b9e1714fe50c97ceeafc5afa257bf70e682b,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:610,No_damage,sha256:14e06fe5cc25ba2ed7b00f819dae5be4836906d7846106d34da5be385c4c53bd,train,14e06fe5cc25ba2ed7b00f819dae5be4836906d7846106d34da5be385c4c53bd,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:611,No_damage,sha256:5c4a871b63f276a4cd2913f0bfcf691a6793dcff2bb39d2cae6f6cb60f7c9e54,test,5c4a871b63f276a4cd2913f0bfcf691a6793dcff2bb39d2cae6f6cb60f7c9e54,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:612,No_damage,sha256:e287f6bdb2a4d6ef5ee8e6ace91d0b03a9b9c09efe28d0b0be1335bfd7dd5735,val,e287f6bdb2a4d6ef5ee8e6ace91d0b03a9b9c09efe28d0b0be1335bfd7dd5735,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:613,No_damage,sha256:10af921b1a5141baf9bbb38d0b614deeea9bae0ca068314ba7c57aec8c5706ae,train,10af921b1a5141baf9bbb38d0b614deeea9bae0ca068314ba7c57aec8c5706ae,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:614,No_damage,sha256:baa2cebf6e6a90c986a50e958fa4f6935696b816a5e5fdff14bebaa323f00709,train,baa2cebf6e6a90c986a50e958fa4f6935696b816a5e5fdff14bebaa323f00709,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:615,No_damage,sha256:d64f6a097f25437208f3a2a759584a068526ef428f481ac7a0f2b63b8e1283b2,train,d64f6a097f25437208f3a2a759584a068526ef428f481ac7a0f2b63b8e1283b2,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:616,No_damage,sha256:e52a763b95aab169d2138fa9c26a4bb675d2bc0dc84846413cc301236b332f78,test,e52a763b95aab169d2138fa9c26a4bb675d2bc0dc84846413cc301236b332f78,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:617,No_damage,sha256:57692544980cdbad21f35b7f830c21766b042e7e5041e56026f547279ff41f48,val,57692544980cdbad21f35b7f830c21766b042e7e5041e56026f547279ff41f48,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:618,No_damage,sha256:0cf057db049bc8b6c31a9b999521e4c3bb585a25ccee988b1bc8f39a4b9f2079,train,0cf057db049bc8b6c31a9b999521e4c3bb585a25ccee988b1bc8f39a4b9f2079,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:619,No_damage,sha256:d26c2ce7da1176582cb9926ab79b3378fcf737f16213121ef01e365d2ece3d99,train,d26c2ce7da1176582cb9926ab79b3378fcf737f16213121ef01e365d2ece3d99,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:620,No_damage,sha256:09d8d4dbffa4169365299195190ec87c8f2d205e1b3041dd1851e8086112f3b1,train,09d8d4dbffa4169365299195190ec87c8f2d205e1b3041dd1851e8086112f3b1,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:621,No_damage,sha256:222b1ad3749f19c15eae14f69a045022347434914c5e32f511e51e6b2ddd632c,test,222b1ad3749f19c15eae14f69a045022347434914c5e32f511e51e6b2ddd632c,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:622,No_damage,sha256:9dc13fa4edff909529916c0a4dece22f0ca76b56a8446c4aa7897fcd31981ad1,val,9dc13fa4edff909529916c0a4dece22f0ca76b56a8446c4aa7897fcd31981ad1,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:623,No_damage,sha256:dbe9901596414627c260171925832f8d8b7c820f4b4d44916552ad0e76496542,train,dbe9901596414627c260171925832f8d8b7c820f4b4d44916552ad0e76496542,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:624,No_damage,sha256:093536793e22c6dfe4b79467940d9575279b8ce48ead83d8160600630e1c971f,train,093536793e22c6dfe4b79467940d9575279b8ce48ead83d8160600630e1c971f,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:625,No_damage,sha256:37dac020b819e344bfe044125d69bea6a0a5db6c51181a4cb7318bd6a201f85e,train,37dac020b819e344bfe044125d69bea6a0a5db6c51181a4cb7318bd6a201f85e,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:626,No_damage,sha256:ae9cb71a9456b2a277b64697c9317a74f12218e7c031df0738a43148228b9e26,test,ae9cb71a9456b2a277b64697c9317a74f12218e7c031df0738a43148228b9e26,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:627,No_damage,sha256:40af5869a01dd7506d85090dfb0b8b8a0fdc7808a242966ffbd4d2b7f07330a9,val,40af5869a01dd7506d85090dfb0b8b8a0fdc7808a242966ffbd4d2b7f07330a9,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:628,No_damage,sha256:2b2ff1b068ea2c69c82bd066466469698cba8e97ee89307945bf6ca98b90f319,train,2b2ff1b068ea2c69c82bd066466469698cba8e97ee89307945bf6ca98b90f319,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:629,No_damage,sha256:159c3c133cc6fe49624936168abb7f4f72ce123c66d7b928c582f6aac5cdf9d3,train,159c3c133cc6fe49624936168abb7f4f72ce123c66d7b928c582f6aac5cdf9d3,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:630,No_damage,sha256:e5e60daeb061dd6f16e8a660ef110cd05f8cd3815f008dd9bdc1dda5e36a5115,train,e5e60daeb061dd6f16e8a660ef110cd05f8cd3815f008dd9bdc1dda5e36a5115,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:631,No_damage,sha256:19c3981b99a8bd99e1390208866c02413ab022b9eafbc68e8191462bc74d367e,test,19c3981b99a8bd99e1390208866c02413ab022b9eafbc68e8191462bc74d367e,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:632,No_damage,sha256:5effead4cefb120ecf04fd3047608b56c100489fc26d21d96f69b10c00b62592,val,5effead4cefb120ecf04fd3047608b56c100489fc26d21d96f69b10c00b62592,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:633,No_damage,sha256:3935352c1842046de4c3a840ea9b05a059ac4ea4b664550501fb77775f2a87dd,train,3935352c1842046de4c3a840ea9b05a059ac4ea4b664550501fb77775f2a87dd,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:634,No_damage,sha256:90118cf1cd65492d45c2ce0a5486fbe6cb326942a9f6c4e94626eb2bc972fa85,train,90118cf1cd65492d45c2ce0a5486fbe6cb326942a9f6c4e94626eb2bc972fa85,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:635,No_damage,sha256:b599ea6b907daa2c9eac9fa1f5710584b6fbe7abba6f4b44e29801bb6626f040,train,b599ea6b907daa2c9eac9fa1f5710584b6fbe7abba6f4b44e29801bb6626f040,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:636,No_damage,sha256:8ab3e2648036bde64455ddaab926b4017875e3a2b869761ef972ed7977f188f0,test,8ab3e2648036bde64455ddaab926b4017875e3a2b869761ef972ed7977f188f0,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:637,No_damage,sha256:5480cb855350cd29bbf1982d9cf54c119b39984dfe6b79de013b28d8a750f4c7,val,5480cb855350cd29bbf1982d9cf54c119b39984dfe6b79de013b28d8a750f4c7,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:638,No_damage,sha256:636d71edd74df97eb2a9865538eb471fcb3bb00a35111006cafb642504210fe0,train,636d71edd74df97eb2a9865538eb471fcb3bb00a35111006cafb642504210fe0,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:639,No_damage,sha256:a32a43fc8c1986e00ea2aae4bd51153d619b9f4fd7a21bf6c33a140d7a35a3ec,train,a32a43fc8c1986e00ea2aae4bd51153d619b9f4fd7a21bf6c33a140d7a35a3ec,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:640,No_damage,sha256:6eb19b6ca98884e6fdbe0431b2df489ef01d1aed0e5a85ead85afc2d622c8d28,train,6eb19b6ca98884e6fdbe0431b2df489ef01d1aed0e5a85ead85afc2d622c8d28,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:641,No_damage,sha256:d2f5511182000bb0786aaa56017b96d25b77af569ac0e774621694bde2d323c3,test,d2f5511182000bb0786aaa56017b96d25b77af569ac0e774621694bde2d323c3,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:642,No_damage,sha256:62f0f482f63a2e759c50451450447513a98ec8b417daf4aa21d90d35cd850736,val,62f0f482f63a2e759c50451450447513a98ec8b417daf4aa21d90d35cd850736,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:643,No_damage,sha256:67b965c059485f8586e3aa1d767dad44be9bd25a8c20654fe5094c32c35c696a,train,67b965c059485f8586e3aa1d767dad44be9bd25a8c20654fe5094c32c35c696a,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:644,No_damage,sha256:fdfe6601a9d30facd22e3f0e197f1d2d57e6480bcc2d02b4e0497a91a7773c31,train,fdfe6601a9d30facd22e3f0e197f1d2d57e6480bcc2d02b4e0497a91a7773c31,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:645,No_damage,sha256:28855ac338205dc3f91f29494f078fbabcc5b959ecebb90a31269cd5d595a658,train,28855ac338205dc3f91f29494f078fbabcc5b959ecebb90a31269cd5d595a658,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:646,No_damage,sha256:de078b362e6b09fc0dec5f6213d4500e64fd5a9b422b1eb027694db30f961a6a,test,de078b362e6b09fc0dec5f6213d4500e64fd5a9b422b1eb027694db30f961a6a,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:647,No_damage,sha256:3b9b11605f3555668f0bb9fb79699ca0cb7f4c9d3e348177c1815543654fd8f4,val,3b9b11605f3555668f0bb9fb79699ca0cb7f4c9d3e348177c1815543654fd8f4,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:648,No_damage,sha256:7a37813e7e8f4eb0179dcd88d4d5ea0a760bdc719980ecf0a0dad6f1bfc38133,train,7a37813e7e8f4eb0179dcd88d4d5ea0a760bdc719980ecf0a0dad6f1bfc38133,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:649,No_damage,sha256:1a60ed5de4c294f04814681db723ed4332ebfb86ee1715adf08dd85c3f4c9726,train,1a60ed5de4c294f04814681db723ed4332ebfb86ee1715adf08dd85c3f4c9726,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:650,No_damage,sha256:70f9bd23cfc67460c4d413721c6cea8771ff9c2335d93c7dde436a8c16ce503a,train,70f9bd23cfc67460c4d413721c6cea8771ff9c2335d93c7dde436a8c16ce503a,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:651,No_damage,sha256:b54f253bdf9d300be462d8c5454858c4a770abefa8f80621757c77871b165de9,test,b54f253bdf9d300be462d8c5454858c4a770abefa8f80621757c77871b165de9,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:652,No_damage,sha256:238c15be7c97784748a507458a66c0ff184fad1a7cab80d246506bde66fec00d,val,238c15be7c97784748a507458a66c0ff184fad1a7cab80d246506bde66fec00d,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:653,No_damage,sha256:9a244fae5e2c507a838fc195f298d018f39844b526f975d52275ba8b158f6ddb,train,9a244fae5e2c507a838fc195f298d018f39844b526f975d52275ba8b158f6ddb,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:654,No_damage,sha256:5ead9255f10992752cf7fa94a03eb9d3ec455c6dfaf5d0b9e8bee3c37146fc3a,train,5ead9255f10992752cf7fa94a03eb9d3ec455c6dfaf5d0b9e8bee3c37146fc3a,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:655,No_damage,sha256:ef7d6b1c4293bf9d817c9f5375b18b20ffe007f2506e624e3853eb2c25b39db9,train,ef7d6b1c4293bf9d817c9f5375b18b20ffe007f2506e624e3853eb2c25b39db9,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:656,No_damage,sha256:54a01d5cbf84fce097dca774685f11161a8a67d719e91b7e8f2faae84eed29a0,test,54a01d5cbf84fce097dca774685f11161a8a67d719e91b7e8f2faae84eed29a0,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:657,No_damage,sha256:ff0fbfb1729ef263cf8bd6bbc80bbb2b04614274cfa3ad82aad14b488d71d0d7,val,ff0fbfb1729ef263cf8bd6bbc80bbb2b04614274cfa3ad82aad14b488d71d0d7,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:658,No_damage,sha256:8e69505b346fe3c60774faa2f82f585438a15567b88057cd4c8bc96928cde955,train,8e69505b346fe3c60774faa2f82f585438a15567b88057cd4c8bc96928cde955,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:659,No_damage,sha256:be775ae60a6c7249aa859ceedb73bba4784aac3cc039cbf8720806cc9f739446,train,be775ae60a6c7249aa859ceedb73bba4784aac3cc039cbf8720806cc9f739446,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:660,No_damage,sha256:a080b039788db3aafbeed0d575e75b98f38be741ffd3b739980b173e8465c6d9,train,a080b039788db3aafbeed0d575e75b98f38be741ffd3b739980b173e8465c6d9,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:661,No_damage,sha256:da1a66cebd979d852713e43237adddbf43d19233bebd85558ba7751935fe8e2e,test,da1a66cebd979d852713e43237adddbf43d19233bebd85558ba7751935fe8e2e,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
tigpr,existing_fold_p2,tigpr:No_damage:662,No_damage,sha256:f49c59223058326de5f0024f66483a4596360c77466621cbbe5533ee5da37122,val,f49c59223058326de5f0024f66483a4596360c77466621cbbe5533ee5da37122,data_manifests/tigpr_unified_samples_20260810.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
