sample_id,dataset,subset,split_role,label,source_group,image_abs_path,image_rel_path_from_cns1,image_sha256,mask_abs_path,mask_rel_path_from_cns1,mask_sha256,width_px,height_px,image_size_bytes,mask_size_bytes,foreground_ratio,has_annotation
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB974,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB974.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB974.png,7ccdcba3dbfa7a14adff50b4eae1365c4be3d2534c71166c37ca653fd7aff6f1,,,,720,340,50259,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB975,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB975.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB975.png,6683e3903c1b1d3ed886740da24cd1773b0d6c34a99244d8e8ac9f253e15d89e,,,,720,340,304779,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB976,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB976.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB976.png,e201e3ef9bb7791fd9b74bb9cd533447dad5a7566c8bad02d4103e2a3739ee7d,,,,720,340,314384,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB977,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB977.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB977.png,62a8cedab283392cfef0aeffece85479a4db505c910ae90f075b5d914729ea28,,,,720,340,67182,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB978,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB978.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB978.png,2bc7a364fc938622d38bde8ff40dabada7f002ec82b8072d4e651d251fa7fc4d,,,,720,340,301718,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB979,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB979.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB979.png,fd0e44ab2f6e3609f0dabc2944ff1bfc6549f995b9f6eed8ce92c04c7d7cf195,,,,720,340,308558,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB981,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB981.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB981.png,dd20e4c15bfb851ffcf6728b89017bdf229ed44e2997ff4bb08a599479fcf5d8,,,,720,340,162886,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB982,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB982.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB982.png,b86e7aaecd63e87f0ce9e24e88085b49c14ef72bea9a783d636bb4ebef801209,,,,720,340,299824,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB983,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB983.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB983.png,260deb84cfac308829a6a02e6e433d8ad18b0ff4a2623ff600fecc97072b1a03,,,,720,340,253780,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB984,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB984.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB984.png,521852b6840a12c4859178c2bb8994949d20ef7050b3b2f44558bff958f2c0e5,,,,720,340,310275,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB985,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB985.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB985.png,b1254a1b2ecd175aa2592104ace5154db3930e1fafff2096aac2eb57a55548a5,,,,720,340,303645,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB986,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB986.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB986.png,5f21827a4f294f798795a114b093b915b6fc2bd2d1c067367c2d4b5bf298fc44,,,,720,340,297147,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB987,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB987.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB987.png,7c296934a7d7634a168101f1d375c440c098a8762dfe9b11845b456b6dd54597,,,,720,340,299386,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB988,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB988.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB988.png,e2ac4416dffe382d70aa0e3955486bece2ba14f0251fbdc8dc1edc0ae2bcbc83,,,,720,340,279017,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB989,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB989.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB989.png,240d557c1f95c420e64e0770119eefd4bbf1c79ff06a8977e9eb79931f65030f,,,,720,340,317222,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB990,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB990.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB990.png,fcb7df5d82792b939ec55af442b2ec4c1929cfca57f5d882e221e59688072546,,,,720,340,28616,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB991,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB991.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB991.png,ac27c12d176fb2bd5252fa40dc446d5c8f4854ae913e162f8bb8717343ddb213,,,,720,340,301711,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB992,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB992.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB992.png,70bf5ac4baae2fa7dc7148e434ad28d6208bb974746fd9a037f7830eba816c96,,,,720,340,173253,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB993,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB993.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB993.png,13117f6d7806d3cfb709cd9446eeb0ca3f9fbbfd35808049b0d211354484079e,,,,720,340,330706,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB994,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB994.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB994.png,ad0c49e99bb856123c792ff7b6104454e77a12e17da440d8baa8299547d59fdb,,,,720,340,302887,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB995,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB995.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB995.png,cd6a728bed4cec74cb69a7ca522f4c0ce365176d351f7d26172a0e7c4ff2330c,,,,720,340,289435,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB996,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB996.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB996.png,d41cf3c751233762c1657150cd5ae6ba3ba0c5513af3613a8d8b19b1e91c2bef,,,,720,340,304328,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB997,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB997.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB997.png,a900bec3b8c15c523fc9d36592077fab88d84d50e6a8cfed52b7dd5f11933741,,,,720,340,304432,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB998,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB998.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB998.png,0545286504e9380913561eaaf6c00ef13a0f511e2eaa129ed377a07464b44bde,,,,720,340,313447,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::BB999,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\BB999.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/BB999.png,2ac0ae754262996c4f63bec8e9e71eb2bc01ee1ff799de2e40c2052483ff69e6,,,,720,340,290425,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1000,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1000.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1000.png,87ab161f685ad9e04b3b434ee8c7894879de638dd953b7b942ff5b8458257374,,,,720,340,92122,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1001,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1001.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1001.png,227b4ff6359281c175f361dd0e2d4bb663587f6475637f807aa3618ea08f0d2c,,,,720,340,179357,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1002,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1002.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1002.png,46da7fdbc204b9f706f640697846232f40d54e03a55fce2a5e451b391a7b48c8,,,,720,340,159371,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1003,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1003.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1003.png,96110d7169ed2c388b209a36bed504916317083a961c88e273e683a78d43cc66,,,,720,340,220160,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1004,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1004.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1004.png,6747bbb83b8f9c4637cdb07be50d3567995c481746f50bcc6e9c0daad88c9a71,,,,720,340,177650,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1005,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1005.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1005.png,2d69f7927e25ae044efa2aa520c9e105a60eb4033afb0ab07130e7dbd4c2e125,,,,720,340,182523,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1006,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1006.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1006.png,d4c62b9fe17553fe3fcde487dc2d737ead64749099fe03689754a84cab26e05b,,,,720,340,273727,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1007,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1007.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1007.png,e017d93bff502194b2bb195f0c135a1288349ac0f538ce42926f99721d54b510,,,,720,340,224059,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1008,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1008.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1008.png,d8c637b250dc17ebc3d0567bce30cce2a6a4d08814b7184b9bc16bfcdfad5e96,,,,720,340,233662,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1009,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1009.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1009.png,494e953ec1655a2e98bdec24b4fd885670123d3f19494921c24bf4f2d9c1a154,,,,720,340,67067,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1010,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1010.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1010.png,1da149bcb91695d7a19fee0ff7999ad9f53560fce15030d0e3f1880865596a33,,,,720,340,265337,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1011,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1011.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1011.png,b87b2c33cba1be3318f5bd4a626503728833d8fdf0b0bba444dcaf314acbc9b9,,,,720,340,152036,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1012,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1012.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1012.png,0b2e44795f35ba9098ad78d663ad2cc71b3161693baa651c62506b67efaec617,,,,720,340,257543,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1013,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1013.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1013.png,27038a12c9b77929854b40a02a78148c0edbfe933b06040df4946d29468b6494,,,,720,340,236880,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1014,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1014.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1014.png,aa8604e237155abdfc9b044e7427a0e6197c4fbdaf1b0fcb8d3ec033e214b91a,,,,720,340,194613,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1015,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1015.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1015.png,289a18f0e928b21263f7e2efecfaea2c4548aa430a3b3da6b81641a573e51e51,,,,720,340,211144,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1016,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1016.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1016.png,783516b17728e64215e72f9bed7a8b927689bca7494b3fbd29a293d21fd750cf,,,,720,340,246048,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1017,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1017.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1017.png,dfe641768850ea12894ac179e9d1a093477c1d212fb92a21d807d298f8a487a4,,,,720,340,175588,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1018,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1018.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1018.png,ef579b2c78a29c1b183fd985b13868b4d16f9a6fa7e74acde3b257c33d5303b1,,,,720,340,215046,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1019,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1019.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1019.png,0dc26d903084f28faca82e49fa3ddca90bca5b68ac4ce5790184730046372a55,,,,720,340,264015,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1021,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1021.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1021.png,5d526d57845e77b582abfc7cffcb56a38029e171f7ff6839286325e938911b5e,,,,720,340,233528,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1022,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1022.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1022.png,14d9e49809a5254894f59341d10574886497468d612596c9253a8ba1b004963d,,,,720,340,240234,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1023,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1023.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1023.png,595ee2b1b2e33e430303ff52137dba8ddf7f1711c0490a8fb4cb287dd54730b5,,,,720,340,202331,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1024,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1024.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1024.png,c80c22f7489c44dc687a1d7d03743e215310370b43efe78f6ec495b7aa0db1a6,,,,720,340,201129,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1025,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1025.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1025.png,6c15384548cdbf65865d2e8921703577684e081a3b412bc3abc2efb9e347c42f,,,,720,340,246064,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1026,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1026.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1026.png,7d0da2085abd62b865f72fc73c240fac238556346e1f2f6d7cf828b68fdab7fc,,,,720,340,243925,,,false
zenodo_mcg_gpr::PRETEXT::P_VALIDATION::CC1027,zenodo_mcg_gpr_14270869,PRETEXT,pretext_val,unlabelled_pretext,PRETEXT::P_VALIDATION,<LOCAL_DATA_ROOT>\external_assets\zenodo_mcg_gpr_14270869\extracted\images\PRETEXT\P_VALIDATION\CC1027.png,external_assets/zenodo_mcg_gpr_14270869/extracted/images/PRETEXT/P_VALIDATION/CC1027.png,4d46c4dc5e6ca85927cbe268a63f68760e4ca8b27b8ca2a68814ad3b32f02bac,,,,720,340,239746,,,false
