dataset,protocol,sample_id,label,source_group,split_role,file_sha256,source_manifest,protocol_seed,notes
deepmask_gpr,existing_fold_p2,deepmask_gpr::cavities::1,cavity,cavity::1,test,160671b257b8de06992d25330f0cd36485616b473f26a2e54a204ac8643c948a,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::040_aug_5,utility,utility::040,train,31d529da11d178dbd271d1031a5d001a86b873b3729f1fa23e0b6ddaaef7b462,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::040_aug_6,utility,utility::040,train,1f875378beb6b912eef9dc7f2043aab4560dd8ad589c4aec68d2ad360ec3bd0c,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::042_aug_1,utility,utility::042,val,5f35c14b4c13ca6d84513d621fea4a344537a61559c70271d8597900caa4eb91,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::042_aug_2,utility,utility::042,val,671110adab917114e6945c1c70b1f5e5ea70bdef0ef475355afc0911f1374713,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::042_aug_3,utility,utility::042,val,ea7473167b0ad55927ae737e4d4d6c93c4bb4a303b364ad5f72c799289b158eb,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::042_aug_4,utility,utility::042,val,3cffee15c034baf2e84ec76cd89d282fb1a819ccbdcd9ca7f1139ff30791b44e,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::042_aug_5,utility,utility::042,val,3aeff72cbcacd9d285ce6317d55721d5d0583c81d930068c2bc960bb6d855f66,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::042_aug_6,utility,utility::042,val,67b765d99e32369ae9eb4fdb0a977bb2a3da1d788ffe7f5236acbb4f264498b1,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::044_aug_1,utility,utility::044,train,52c1321af5409e1bc840db79d5f05b286d951012bd2e338c8d1e008d8bce5726,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::044_aug_2,utility,utility::044,train,0b30f27193b4c6322471f851d6ddb0f7f0d98fab0e9e83079d87ddd94634f17f,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::044_aug_3,utility,utility::044,train,08d4944f5a9cdb97e72aefdadf73c92533f2a4f877f9df65ceeb9e783e294204,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::044_aug_4,utility,utility::044,train,50c11f277dcdfd2bd2004aeb7937aff8995aa540dbfc52a9166ec7a66054dd59,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::044_aug_5,utility,utility::044,train,b207812a31f66ac14c5ab685e43adcc5b588299f107d4853ab47f5be1fe8056d,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::044_aug_6,utility,utility::044,train,658d21e8804e12abf0f71c0fd09c0ae33c9a1842c717f14f6bc083cee05224fc,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::046_aug_1,utility,utility::046,test,a0a5a035f6e4d22e18d14bdb2e697ce761b8d2906539ac650b42c8e7ec00abf3,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::046_aug_2,utility,utility::046,test,968bd67ba619e2fc87cb4c17d2991a492cec662d09179535fb53f1b3a0f0afa4,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::046_aug_3,utility,utility::046,test,296b3a14c82dd3ed6ac4b8f7b982b33310adbf2d8edd275cfeddf8d6db6db5cc,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::046_aug_4,utility,utility::046,test,2f69908293e6814ac2dadd312150e4453f7b1d9694b3f42fea720e0090fec3bc,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::046_aug_5,utility,utility::046,test,e0773b99f217eca144e8f5048e2202b14dcdf2c527f706c31ad640b0a039e2d7,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::046_aug_6,utility,utility::046,test,da898e37593a1fb91406f7c97d0f2bef5854f40e47b888ca9bfcc3b900aba50b,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::055_aug_1,utility,utility::055,test,86bcaeea03ee6cda3497b7116e6c9e04d75de6b2dc8cd11b5d68795dbe4fcfb8,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::055_aug_2,utility,utility::055,test,de07d7cf20a00af4f887649cb16cc1362f186b63ebaa6052f8848f750d933866,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::055_aug_3,utility,utility::055,test,02c6590a4f6ba313cc2879fc850e1cce09b6302c4a9d512209fdbcd635722a0b,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::055_aug_4,utility,utility::055,test,0ce98356a863763efe6db7f8479262be06558844e9b32b15e67e5098f2146c50,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::055_aug_5,utility,utility::055,test,df86984b7d7b05ca9f61df0d4cc445b489650b9bf8dcc9a2ea518366bc0b4851,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::055_aug_6,utility,utility::055,test,4cfd47ee8f816b8cabb7da72f51e6a256251dfc11a5ceb27400c94d901a5346c,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::059_aug_1,utility,utility::059,test,16940c25d0b62903daf7f39a77da57cac09bfcd0056c439f189f2bc1cd93def1,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::059_aug_2,utility,utility::059,test,b27d287219747847a26d49a0e8a26cec6f56d16a108eb1975177a80e510b2d72,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::059_aug_3,utility,utility::059,test,42ae8d9eef5ebb1cecb42962cd5cd70c335954033adb9a25625d2c7a2f54e168,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::059_aug_4,utility,utility::059,test,bafe67928a755dc627d2c42d68436bd42c203e7350b9e44d72d826cdf425c613,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::059_aug_5,utility,utility::059,test,85a2f93246f5ffb62e7c7873754d4c4eee93a150c2857326176cb49597ee9ee5,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::059_aug_6,utility,utility::059,test,248b4cb3c071f9199e6dadf8c5a946bfd4f4e9d2cfc3935d8ce51ed9edc079c3,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::060_aug_1,utility,utility::060,train,06fdadc6f77727189ca18e3b13b17ff36bc1db4305665d2567a74ddbe68480c5,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::060_aug_2,utility,utility::060,train,dd50c8aa5bc22b47f0aab557cf1cac1fa970e23b52749c4bd22c2e2860768da5,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::060_aug_3,utility,utility::060,train,c968c999242808b0166243c7d0efa02572c21e8a42cbfbfbfbe8af0ac513cd87,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::060_aug_4,utility,utility::060,train,62f997830f168ab1eee3146ad979104cdbbaaab67176261b6d1fe4d6ed8a07a8,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::060_aug_5,utility,utility::060,train,293ba5ad747ec3c6c00070fbb85578b4c9845b105c7adfed607a978f53c8f471,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::060_aug_6,utility,utility::060,train,f27c8a8eae5021e2797a993b0e6c98954fc5eed96fadf368e47654e46ca22900,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::061_aug_1,utility,utility::061,test,d04184736a215e4893484accb853abebd55b3a7b45136ebd313523c9ad85bc0c,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::061_aug_2,utility,utility::061,test,347228f716d1ef71309201326127009f383eaae2169984909234179181845032,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::061_aug_3,utility,utility::061,test,a7953909556eda99d56cb68a03bd00fcf5b689d9f3b4bbc1e2928f063e4b2a36,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::061_aug_4,utility,utility::061,test,99b11c994399ee1ccf1d7ff0d9c2bea52f2b7c8bd70866e3a126aa00afc1be9b,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::061_aug_5,utility,utility::061,test,690aedd1827596ccc3714cd134c7871d01ec159b37ea0f9434a577ab76f3cee7,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::061_aug_6,utility,utility::061,test,084f31c2c4f529cf72fd9fbec8fc8969d8edc57f2540e256e23f0ddcf78ac3ba,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::062_aug_1,utility,utility::062,train,77b47c0dfae6cb39ae459f0b2cc392d2cf7154a20c9a8e894ab310a4a400b1f5,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::062_aug_2,utility,utility::062,train,6a0b9a407179127d08e8a8cbeb133cb9e3e110224f26325f5a02a86fa3ec2718,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::062_aug_3,utility,utility::062,train,62431155ee5ae78039e011ee2d3c99a5f8e7c53e20c661f67baedb9d62dc4e8f,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::062_aug_4,utility,utility::062,train,5751549de351d569c7b75eee349bf249dcd03cad81b014955c80e30274563fee,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::062_aug_5,utility,utility::062,train,8165192738da986cf167752f9ba2c0129a3a552d11357ef2dc372a274038b857,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::062_aug_6,utility,utility::062,train,e6e229e08a90e870b8264f47719653806d10789e756c2967267e6aedd6043ea8,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::063_aug_1,utility,utility::063,test,98d9cf2c469b3dabd821c985e4324f6142fc524a3e701631be66c2490f6540cf,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::063_aug_2,utility,utility::063,test,34e4bdae17b7fed191c92e2f9334cb4e4dd977a8a88ee8e3390ef30145e4bd83,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::063_aug_3,utility,utility::063,test,29b7dbceb636bda1cbcdc81d903a92b3e8f1b63bcecf1097ee686eefbccecd27,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::063_aug_4,utility,utility::063,test,b25b9fdeb7d0829ae975a27dc23c589b56dd2df8c12f1aa148f6444920ef7a3f,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::063_aug_5,utility,utility::063,test,fbe8909b5511dc50818c662af3f7b3cf720b3c18c5e7292e4e11ffa7424647b5,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::063_aug_6,utility,utility::063,test,416a952b8d54176f99dd2bf44aa0f336a95d49f654b55568cca08b9a65822c84,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::064_aug_1,utility,utility::064,train,3352ec96eb1915256cbc98741b28f3cbb89fe8a4dd14b5c3ff8bddfe88be73e1,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::064_aug_2,utility,utility::064,train,44130cac3880a00c91e7f6f19affa97e2e296a1c611535ee03bd056852f8150a,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::064_aug_3,utility,utility::064,train,392938415b6d87f736678f0f0ad8210d8902aabebe621b333d0e8b7661879794,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::064_aug_4,utility,utility::064,train,bfad5ba51b3659d247f408c20d6c18717d210b4752bcd647b127599844114859,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::064_aug_5,utility,utility::064,train,f69e1ef1e59b85fd330c96cee7bd27c1644f98f46d949e8c012b487ddb86d0d0,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::064_aug_6,utility,utility::064,train,b7a2d9b6d18c1dd340443967e4cc0d54b335dc19d0cb6a8219be92378af0587c,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::065_aug_1,utility,utility::065,train,5c1cb1a9a53b055f0acb2cbc0a5c1b94911ed209ff20d993c78449f3af04678a,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::065_aug_2,utility,utility::065,train,e35e9dc242a8b0c75381bdf48e9e898b5c8184b5a361c26ffcf9a95cbe2c9da3,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::065_aug_3,utility,utility::065,train,58767a132a0d730768de28c9c2fda6c12b42f27bda01826b3931a96f81f11839,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::065_aug_4,utility,utility::065,train,b491e79738d580ade16f9a208ba6d9c848b4c793d5c2a2aa4d3d52132ee8e63a,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::065_aug_5,utility,utility::065,train,9a54b77d571e17ac41459d4fd3c880aed425b915b6ce809ed5fbba9d556ad6ca,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::065_aug_6,utility,utility::065,train,bb604c936915ccd81be5354a7c3930961e1a146805e515801dbd4266ee37b0dc,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::068_aug_1,utility,utility::068,val,8ba10a0a00ab7428bbecf3f3e12f5fb78c60d1e382f331bf47eebd0be98ea62d,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::068_aug_2,utility,utility::068,val,2317298e62009fcfb82f6d05b63a1d87488ca6cb4a4ea18966bac38dc4c1b447,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::068_aug_3,utility,utility::068,val,d46bc8ff56665d5029ef0e85c8de65f8414e23fbca47622c6da4280aa7a297a8,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::068_aug_4,utility,utility::068,val,43e050ef5ca201a9175f337facb40c88ec2c61f66f86475e0d1b2200ca5d3f52,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::068_aug_5,utility,utility::068,val,4ed2f4f6a07a2d595b7e36022184a8d378baf5105255954a0017ee189ddd8cd8,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::068_aug_6,utility,utility::068,val,491c78e35fde0656a4355a34fec0b79343b0f2135fc9ae2955360aa3c128e037,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::071_aug_1,utility,utility::071,train,9236e8a7d71a7af6d61a9707afe7eb6b1d862cb0ed57235beb345977fb925f92,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::071_aug_2,utility,utility::071,train,7546e8487e7c93548dad2a5369ce997834eb8e160dbad0eb5a33c14e9641a1a5,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::071_aug_3,utility,utility::071,train,68b4385110cf323f4cdb37621653f5bed5254c8d6346f6734fcb6840003f5531,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::071_aug_4,utility,utility::071,train,3917e3a0841d2d0abd41276a5f3a54855d99ba83bacf484285ab901cf3739213,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::071_aug_5,utility,utility::071,train,e30fc1e06912bd8af091bfe3d3f8e04c0e4a57136a12c6c8f6eb7cb589c822f0,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::071_aug_6,utility,utility::071,train,acc65458df92fa0118386e1bebe21557236786abfd0209151153b61098d22ade,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::073_aug_1,utility,utility::073,train,391d72963925461dd2c36659fe8d57aba6d238e6518e9596964c4c2b1a7d1fa8,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::073_aug_2,utility,utility::073,train,b3ad223a073abfd6eba7a0f1e0c445f37af2cabecc3dced6be5b42aae310e58f,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::073_aug_3,utility,utility::073,train,c6854fab5d9b60560012e069f7c8ba832c237df553a431f5cc6571bae406804c,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::073_aug_4,utility,utility::073,train,c081024a30c9998e280c5f382e73b5abe100438c68371ea30a8de1297a54dd90,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::073_aug_5,utility,utility::073,train,058a5bbc86aa653c22d4bdcd9d1ce1b4f7c0b65cf4974eae31997b66d2e06abd,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::073_aug_6,utility,utility::073,train,37d974600ed7dad0490d509a0e288ecc4dd1aaa30c47e54b18ebca884fcddb5c,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::075_aug_1,utility,utility::075,test,d45ba91df54db90b0ba539ac0fea499fb4cda8eabfa23876447d3cefd85e4d5f,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::075_aug_2,utility,utility::075,test,f0ebc6cd54e6c7e724e38ab7e82c4035fe447ca858116f144d5b12693f1793d2,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::075_aug_3,utility,utility::075,test,226174cf0192fbe04cc950b908304f8cda01b38fb1bad2f231a366466cc1c37d,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::075_aug_4,utility,utility::075,test,ce469cbe5654071d45f38ed715fc8ba0d47a7bb155325210e908e82f58d73683,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
deepmask_gpr,existing_fold_p2,deepmask_gpr::augmented_utilities::075_aug_5,utility,utility::075,test,db50254284edac348e863ae0426f1b20660994c8d6e379e63504497b3998cf89,data_manifests/deepmask_gpr_unified_samples_20260811.csv,20260811,existing fold_id P2-style split when available; group fallback otherwise
